id,type,text1,text2,text3,text4,notes
planet_kanni,CUSTOM,"Uma empresa mercenária mal paga decidiu explorar o caos político que se seguiu à Segunda Guerra da IA, assumindo o controlo da Kanni, uma megacorporação de extracção de recursos num mundo difícil e remoto. Este posto avançado de mineração que virou base pirata tem sido controlado por um comitê rotativo de bandidos desde então.",,"Pedido oficial à Hegemonia para reaver as instalações e equipamentos expropriados definhou num tribunal militar menor durante muitos ciclos, para ganho duvidoso do senhor da guerra no poder. As minas de Kanni não são particularmente ricas e a população disponível para operá-las não é particularmente grande. Riqueza e glória são conquistadas por aqueles que pirateiam, não por aqueles que ficam para cavar.",,
station_laicaille,CUSTOM,"Apenas mais um habitat espacial no caminho das conquistas do Senhor da Guerra Leonis, Laicaille foi visto, conquistado e depois deixado nas mãos de um tenente leal. Essa regra de curta duração foi derrubada por um rei pirata admitido menos temível, com o apoio da Armada de Kazeron durante um conflito fronteiriço da Liga Persa com a Igreja Lúdica. Este rei foi trazido para a Liga Persa e Laicaille rapidamente legitimado para justificar a presença da Liga no sistema.",,"Laicaille Habitat foi originalmente construído para atender um pequeno grupo de empresas de prospecção de asteróides, mas agora é dominado por estaleiros militares de propriedade da gens Kazeroniana. A vida noturna de Laicaille Habitat tem uma reputação que remonta aos seus dias como posto avançado de piratas.",,
station_kapteyn,CUSTOM,Esta extensa estação industrial de gravidade zero foi construída de acordo com as especificações para atender às necessidades da Corporação Eridani-Utopia e foi fortemente modificada nos ciclos desde então. A estação foi tomada pelo senhor da guerra Leonis nas conquistas ardentes do ciclo 47 e permaneceu nas mãos de um ou outro líder pirata durante grande parte da história recente.,,"Menos hospitaleira, menos agradável e menos facilmente dominada por Kazeron do que Laicaille, a Estação Kapteyn foi preterida pelos esforços de expansão da Liga e em grande parte, intencionalmente, esquecida à medida que as relações entre a Liga e a Igreja se estabilizavam. Os piratas Kapteyn têm um acordo não oficial de longa data com os seus vizinhos cumpridores da lei, que resulta em mais comércio e menos ataques e contra-ataques do que se poderia esperar.",,
station_groombridge,CUSTOM,"Varrido pelo senhor da guerra Leonis nas conquistas do ciclo 47, o tenente fantasticamente corrupto deixado no cargo adquiriu o hábito de expulsar os líderes locais ofendidos pela câmara de descompressão. Em três ciclos, qualquer pessoa com riqueza, habilidade ou bom senso excepcionais havia partido, e os principais sistemas de estações estavam falhando completamente. Desde então, o Groombridge Habitat foi despojado de qualquer coisa de valor que pudesse ser colocada em um porão de carga e depois abandonado.",,"Reator primário desta estação ficou preso no modo de falha mais sujo possível. Considerando os mecanismos de segurança padrão, isto só pode ser o resultado de sabotagem intencional. Seu contador radical funciona impacientemente.",,
station_tiataxet_spacedock,CUSTOM,Esta doca espacial abandonada foi totalmente destruída por armas pesadas. A única atividade detectável aqui vem da decomposição de cinzas de alta radiação fundidas ao casco da estação.,,"Você decide que é melhor nem tentar atracar, pois esta estação se parece mais com um amontoado de detritos soltos do que com qualquer tipo de estrutura.",,
station_chalcedon,CUSTOM,"Um estaleiro abandonado. Suas docas de montagem esqueléticas estão vazias. A julgar pelas marcações recentes de disparos de armas leves em seções do casco taticamente insignificantes, a estação parece ter sido usada para prática de tiro ao alvo.",,Luzes de emergência vermelhas e opacas iluminam o anel de acoplamento quebrado. Uma placa de teto perdida segue uma torção de fio girando em direção a um eixo escuro. Não há sinais de vida.,,
planet_chalcedon,CUSTOM,"Semeada com vida na Terra por uma antiga nave de esporos, Calcedônia floresceu verde para os primeiros humanos que chegaram, mas logo provou ser um lar difícil. A xenovida nativa primitiva - teorizada como descendente da diáspora de impacto de Kumari Aru, ou vice-versa - persiste em curiosas formas equivalentes a unicelulares em nichos ecológicos obscuros. A superfície é regularmente atingida por enormes células de tempestade em uma agitação sazonal sem fim. Esta agitação fornece um meio rico para o crescimento das plantas, mas apenas a flora que cresce rapidamente na calmaria entre as tempestades pode sobreviver fora da zona rara protegida por peculiaridades de topologia; Os colonos humanos estão sempre amontoados de admiração e medo.",,"Assentamento humano na Calcedônia adaptou-se às violentas tempestades. Quando não está enterrada no subsolo, a arquitectura local tende para uma espécie de ciclopeismo aerodinâmico, em desacordo com os pré-fabricados baratos que dominam os mundos pobres noutras partes do Sector.",,
spark,SHIP,"Um caça autônomo de IA, o Spark é um interceptador resistente e ágil. Sem necessidade de proteger um piloto humano, o chassi abriga um gerador de escudo miniaturizado.",,"",,
lux,SHIP,"Um caça pesado autônomo de IA, o Lux está armado com um laser IR e um sistema de sinalização projetado para confundir os sistemas de defesa de pontos opostos. Melhor usado para abrir caminho para ataques contra alvos pesados.",,"",,
flash,SHIP,"Um caça-bombardeiro autônomo de IA, o Flash carrega uma carga útil de carga de proximidade de fase avançada que emprega os princípios da camuflagem de fase para fins destrutivos.",,"",,
lumen,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

A Lumen é uma fragata rápida e multifuncional, mais adequada para perseguir alvos adversários usando qualquer uma de suas muitas ferramentas que seja mais apropriada. O núcleo de IA do Lumen era conhecido por sua capacidade de criar um efeito debilitante de frustração em capitães humanos, além do que suas especificações de combate sugeririam ser possível.",,"",,
glimmer,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O Glimmer fornece fogo de apoio de longo alcance a partir de sua variedade de armas de energia, mantendo a pressão de fluxo sobre as forças opostas.
",,"",,
fulgent,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O Fulgent é um contratorpedeiro fortemente armado que ganha seu lugar na linha de batalha, pois quando a IA Fulgent identifica uma fraqueza, ela usa uma capacidade de manobra excepcional para atacar com impiedade desumana.",,"",,
scintilla,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O porta-aviões leve Scintilla é capaz de implantar duas alas de caças drones em combate. Embora só seja capaz de montar armas de feixe de luz, o Scintilla pode suportar uma formidável carga de mísseis.",,"",,
apex,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. É o que dizem as histórias oficiais.

Memorandos internos vazados criticam a Apex por comprometer os princípios básicos de combate para atuar como uma plataforma de marketing para sistemas de combate avançados. Isso inclui o Tri-Tachyon 'Energy Bolt Coherer' - especulado para empregar uma peculiaridade da física do escudo para aumentar o alcance de armas de energia sem feixe, que o Apex pode montar em abundância - e unidades duplas de autoforja Terminator Drone. A certificação sub-IA dos sistemas Terminator estava pendente quando foi totalmente discutível por certas catástrofes históricas subsequentes, incluindo, mas não se limitando à Primeira Guerra da IA.",,"",,
brilliant,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

Típico dos produtos TriTachyon de alta qualidade, o cruzador da classe Brilliant não poupa excessos na montagem do conjunto mais avançado de armamento de energia possível. Típico de navios autônomos, não há concessões para suporte de vida humana ou mesmo acesso corporal. Os reparos são realizados por um enxame de drones utilitários semi-inteligentes que viajam através de conduítes de atmosfera zero que atravessam a massa da nave.",,"",,
radiant,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Assim dizem as histórias oficiais.

O encouraçado Radiant era um escandaloso projeto de céu azul criado por alguma unidade de arquitetura naval que recebeu indulgência especial da grandiosidade inchada de um vice-presidente da Tri-Tach. Tanto as histórias oficiais como as não oficiais existentes da Primeira Guerra da IA nunca mencionam esta classe de navio sendo produzida porque um skimmer de fase integrado nunca poderia ser estável em um navio de tal tamanho. Certamente explodiria em uma infinidade de dimensões infantis curiosamente espiraladas e de curta duração no início do primeiro salto. 

No entanto, aqui está.",,"",,
remnant_station2,SHIP,"Um remanescente das frotas autônomas de IA desenvolvidas pela Tri-Tachyon Corporation. Ilegal sob a lei de Domínio (e Hegemonia), e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra da IA viu essas criações serem expurgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

Esta é uma estação de batalha autônoma de IA totalmente armada e operacional. Estações como esta funcionaram como depósitos de combustível e abastecimento, fábrica robótica, nexo de comando e plataforma de armas em apoio às frotas de IA que operam a um nível estratégico. O discurso da ""Declaração de Vitória"" proferido pelo Alto Hegemon após a Primeira Guerra da IA afirmou que todas as estações de batalha da IA foram destruídas.",,"",,
colossus,SHIP,"Colossus é um casco robusto e venerável, adequado às condições do Setor pós-Colapso, embora possua acomodações primitivas e armamento defensivo limitado.

Antes de ser superado pela eficiência econômica brutal do supercargueiro Atlas, o O cargueiro pesado Colossus formou o núcleo das frotas de abastecimento de fronteira do Domínio. O revestimento do casco mais espesso do que o estritamente necessário oferece proteção contra perigos cósmicos, tanto naturais quanto humanos.",,"",,
colossus2,SHIP,"Este é um casco Colossus modificado pelos militantes fiéis do Caminho Lúdico em um temível cruzador de ataque. Os conveses de carga foram desmontados e soldados novamente para engrossar bastante a blindagem efetiva do casco, enquanto torres adicionais foram plantadas ao longo do casco. Na proa, um grande suporte de arma capaz de lançar torpedos da classe Hammer foi permanentemente afixado. Os motores padrão e a rede elétrica foram modificados aleatoriamente para permitir queimaduras curtas e excessivas em condições de combate, causando uma enorme perda de confiabilidade geral dos sistemas.

O cargueiro pesado Colossus formou o núcleo das frotas de abastecimento de fronteira do Domínio antes de ser superado pela eficiência econômica brutal do supercargueiro Atlas. O revestimento do casco mais espesso do que o estritamente necessário oferece proteção contra perigos cósmicos, tanto naturais quanto humanos.",,"",,
colossus3,SHIP,"Colossus foi adaptado para a guerra pela primeira vez por militantes Pather, mas piratas empreendedores logo seguiram seu exemplo. Um processo igualmente aleatório faz com que a maioria dos conveses de carga desmoronem e sejam soldados novamente para formar uma armadura espessa pontilhada com inúmeras posições de armas. O compartimento de carga primário foi deixado aberto, no entanto, e convertido em um compartimento de lançamento de caça substituto com a adição de um micro tanque de forja civil destinado à fabricação de peças de máquinas hackeadas para aceitar chips LPC de caça. A forja está mal integrada ao sistema de energia básico do casco, resultando em um desempenho geral não confiável.

O cargueiro pesado Colossus formou o núcleo das frotas de abastecimento da fronteira do Domínio antes de ser superado pela eficiência econômica brutal do supercargueiro Atlas. O revestimento do casco mais espesso do que o estritamente necessário oferece proteção contra perigos cósmicos, tanto naturais quanto humanos.",,"",,
warning_beacon,CUSTOM,"Um farol de alerta totalmente autônomo. Contém um sistema de energia de estado sólido que permite a operação teórica e a meia-vida de manutenção da estação com uma faixa superior de centenas de milhares de ciclos.

O astuto capitão da nave atenderá bem ao seu aviso.",,"",,
station_abandoned_mining,CUSTOM,"Uma plataforma de mineração orbital abandonada, esta estação foi construída para ancorar um skyhook que seria empregado para extrair recursos de forma eficiente de sua superfície primária. Antigos módulos industriais há muito despojados de peças e anéis silenciosos são corroídos por impactos e intempéries estelares.",,"Nenhum sistema de estação importante permanece operacional, embora existam algumas fontes de radiação gama perdida e algum vazamento de EM, provavelmente devido a sistemas de segurança de backup trabalhando sem esperança.",,
planet_gilead,CUSTOM,"Coroa do Caminho do Peregrino e apreciada pelos fiéis lúdicos, Gileade é um paraíso que, segundo rumores, rivaliza com o da Velha Terra - aquele que foi dado à humanidade por Deus; que a humanidade profanou; do qual a humanidade foi, em pecado, exilada para sofrer entre as estrelas. Que tal mundo possa ser encontrado novamente é a promessa de que a humanidade pode ser redimida.",,"O rosto de Gilead sorri para você em nuvens da mais pura seda, mares cerúleo e continentes verdejantes de natureza selvagem suave e ondulada. A Igreja aqui reina como um jardineiro severo, garantindo que a população seja bem controlada e zelosa em honrar o terreno sobre o qual Ludd caminhou.",,
planet_asher,CUSTOM,"Asher é um mundo mortalmente frio e seco de penitência e trabalho. Toda a base industrial pesada de Gileade foi transferida para cá durante o Despertar Lúdico pela Igreja, sempre prático. A vida espiritual no Setor Persa não pode ser conduzida sem naves estelares.",,"Tempestades de poeira apocalípticas nublam o céu cruel, tornando o sol primeiro vermelho-sangue antes de torná-lo um brilho sem direção que não oferece nem calor nem conforto. 

A necessidade de absolvição vaza das minas, é forjada nas refinarias e depois montada em órbita. A virtude da indústria de Asher é ainda a vergonha secreta da Igreja, mencionada apenas indiretamente em sermões proferidos por párocos particularmente espirituais.",,
devastator,WEAPON,"Essencialmente um canhão antiaéreo de tamanho capital de disparo rápido, o Devastator foi desenvolvido pela Domain Armada usando peças genéricas em resposta a um mundo rebelde que conseguiu adquirir um extenso conjunto de LPCs de caça.

Três barris lançam um rápido barragem de projéteis explosivos. A rápida cadência de tiro produz um tal volume de munições que os detectores de proximidade tornam-se pouco fiáveis, disparando a uma distância aparentemente aleatória. A margem de erro foi considerada aceitável após resultados de campo espetaculares.

Uma única salva do Devastator pode eliminar uma asa de caça ou um vôo de mísseis, embora os projéteis sejam de uso limitado contra alvos maiores ou mais distantes.",,"",,
legion,SHIP,"Classificada como porta-aviões de batalha, a Legião possui um conjunto impressionante de armas pesadas, espaço de hangar e controle de comando suficiente para colocar em campo quatro alas de caça. Modelos posteriores foram atualizados com nanoforjas destinadas à substituição de aeronaves de combate, aumentando significativamente a relação dente-cauda em implantações distantes.

Após o sucesso lendário do projeto Onslaught, ficou claro que sistemas rebeldes sem indústria ultrapesada seriam capaz de desenvolver embarcações de ataque baseadas em porta-aviões capazes de combater o 'Velho' da Armada. Juntamente com novas armas - ágeis mísseis anti-caça e canhões de defesa pontuais de rastreamento rápido - o Conselho Estratégico decidiu implantar um porta-aviões digno de serviço ao lado do Onslaught. Assim, a Legião foi projetada para fornecer uma plataforma para interceptadores e embarcações de ataque enquanto permanecia na linha de batalha. 

Os proponentes da 'Escola de Cruzadores' criticaram a Legião por especialização insuficiente, sustentando que um volume de caça semelhante pode ser colocado em campo com menos custo e maior flexibilidade se as funções de combate forem separadas em cascos de navios distintos. Estes argumentos económicos empalidecem face a uma Legião que se aproxima e empenha o seu esforço de queima para lançar um poder de fogo esmagador no ponto-chave da batalha.",,"",,
ai_cores,RESOURCE,"Um núcleo de IA independente raro e valioso. Esta é a alma física de uma inteligência artificial, um artefato de complexidade surpreendente, capaz de um pensamento sofisticado que excede a mente humana. Um objeto de medo, adoração e avareza; guerras foram travadas pelo uso e regulamentação da IA.

Um núcleo de IA é incapaz de afetar o mundo exterior por si só. A exploração das suas vastas capacidades requer que o núcleo seja submerso num banho de refrigeração e ligado a feixes de linhas de dados de alta capacidade adequadas às suas tarefas. Quando instalado, o núcleo deverá ser equipado com um dispositivo de garantia de fidelidade inteiramente analógico; geralmente isso assume a forma de um explosivo químico bruto com gatilho mecânico.",,"",,
,,,"",,"",
survey_data,RESOURCE,"Este TriPad contém um banco de dados de pesquisa recente que contém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do Ministério Colonial do Domínio. Pesquisas como esta são um elemento essencial para o sucesso de operações militares, esforços de colonização e empreendimentos corporativos.",,"",,
survey_data_1,RESOURCE,"Este TriPad contém um banco de dados de pesquisa recente que contém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do Ministério Colonial do Domínio. Pesquisas como esta são um elemento essencial para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Os dados aqui contidos são totalmente normais. 'Só mais uma pedra', como dizem.",,"",,
survey_data_2,RESOURCE,"Este TriPad contém um banco de dados de pesquisa recente que contém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do Ministério Colonial do Domínio. Pesquisas como esta são um elemento essencial para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Os dados aqui contidos não são excepcionais.",,"",,
survey_data_3,RESOURCE,"Este TriPad contém um banco de dados de pesquisa recente que contém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do Ministério Colonial do Domínio. Pesquisas como esta são um elemento essencial para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Os dados desta pesquisa descrevem um mundo útil para a exploração humana e que será vendido por um bom preço.",,"",,
survey_data_4,RESOURCE,"Este TriPad contém um banco de dados de pesquisa recente que contém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do Ministério Colonial do Domínio. Pesquisas como esta são um elemento essencial para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Os dados desta pesquisa descrevem um mundo com pontuação alta no gráfico de viabilidade padrão. Será muito valioso se for vendido à pessoa certa.",,"",,
survey_data_5,RESOURCE,"Este TriPad contém um banco de dados de pesquisa recente que contém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do Ministério Colonial do Domínio. Pesquisas como esta são um elemento essencial para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Estes dados descrevem um mundo excepcional e serão de grande valor para qualquer uma das principais facções do Setor.",,"",,
planet_ancyra,CUSTOM,"Um mundo velho e seco com um campo magnético lento parcialmente desprovido de substâncias voláteis pelo vento solar. Há evidências de que Ancyra já foi coberta por mares rasos e quentes: dunas de sal branqueadas, torres e cristas estranhas de sílica cristalizada de forma única e alguns aquíferos salgados explorados e explorados por colonizadores humanos.",,A economia de Ancyra é dominada pela logística hegemônica. O complexo da indústria ligeira cresceu com base em contratos militares e agora possui a escala e a legitimidade para fazer incursões respeitáveis na rede de comércio civil do espaço central da Hegemonia.,,
station_ancyra,CUSTOM,"A Estação Ancyra é um bastião de autoridade construído pela primeira vez nos primeiros dias da colonização do Domínio do Setor Persano. As placas blindadas do casco foram reparadas e substituídas tantas vezes que não está claro se alguma das placas originais permanece. As instalações não são particularmente confortáveis, mas em vez de uma sensação de declínio, isto confere ao posto uma aura de dignidade austera.",,"Holos de recrutamento cumprimentam os espaçadores que chegam - ""Junte-se à Marinha, veja o Setor!"". Uma mancha fosca no revestimento da parede sugere que uma adição atrevida ao slogan já foi removida por um drone de manutenção.",,
station_derinkuyu,CUSTOM,"A Estação Derinkuyu foi construída após o colapso na superestrutura dos pórticos de manutenção destinados aos cargueiros da classe Atlas. Estes foram soldados entre si e impulsionados para fora da órbita de Ancyra e depois estabilizados no cinturão de asteróides da Galácia para servir de base para operações de mineração. Um recente lapso na ordem pública envolvendo a ""longa caminhada"" do coronel governante da Hegemonia fez com que o controlo fosse transferido para um conselho pouco organizado de mineiros desonestos.",,"Nunca uma estação que sobrecarregava os visitantes com boas-vindas, Derinkuyu agora ostenta uma nova colcha de retalhos de placas de vedação de emergência do casco e cumprimenta os estrangeiros com olhares suspeitos trocados entre mineiros e a milícia MuniSec levemente armada.",,
station_galatia_academy,CUSTOM,"Instituição universitária independente mais antiga e prestigiada do Setor Persano. A Galatia Academy é a principal escolha entre as universidades restantes dos mundos centrais. O cargo de reitor é uma posição especialmente poderosa, capaz de aproveitar conexões com ex-alunos, influenciar novas gerações dos estudantes mais brilhantes - ou mais ricos - e direcionar pesquisas de ponta.",,"",,
cobra,SHIP,"Projeto do Cobra foi iniciado não muito antes do Collapse, nascido de um projeto especulativo para montar um lançador de torpedos Reaper em um chassi de caça. 

Os requisitos de design fugiram do controle quase imediatamente, e os atrasos no cronograma deveriam ter causado a morte do projeto Cobra em seu primeiro ciclo. Mas o excêntrico proprietário - que fez fortuna na prospecção e salvamento de fronteiras - despejou sua fortuna no projeto e supostamente garantiu empréstimos de curto prazo de certos elementos criminosos para acompanhar o desenvolvimento do protótipo. O Conselho de Aquisições Navais do Domínio rejeitou a proposta imediatamente e foi sugerido que isso se devia a uma política não declarada de ""desencorajar"" torpedeiros anticapitais.

O líder do desenvolvimento foi encontrado morto em circunstâncias extraordinárias e desagradáveis; os investigadores consideraram suicídio. Enquanto isso, para grande desgosto dos credores legítimos, os esquemas e protótipos de LPCs do Cobra aparentemente desapareceram no ar.",,"",,
perdition,SHIP,"Torpedeiro Perdition modificado para combate é uma tentativa dos militantes Luddic tanto do Pather quanto de seitas mais moderadas de resolver uma falta crônica de acesso a material bélico pesado, particularmente durante os primeiros dias do Colapso. Um ônibus utilitário comum de pesquisa/entrega da classe Cranefly serve como chassi base. Originalmente projetado para transportar um pequeno pacote de carga ou alguns espaçadores adequados, o Perdition é soldado em uma armadura improvisada e as portas do porão são removidas para montar um único torpedo Hammer ligado ao antigo sistema de trava de carga.
% $#É necessária muita fé para pilotar este veículo aleatório em batalha porque suas estatísticas de sobrevivência devem dissuadir qualquer tripulação racional.",,"",,
station1,SHIP,"Um modelo de estação orbital de baixa tecnologia com blindagem pesada e poder de fogo moderado. Esta plataforma hospeda estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station1_midline,SHIP,"Uma estação orbital de modelo de linha média apresentando um lado pesado e rotação axial rápida. Esta plataforma hospeda estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station1_hightech,SHIP,"Um modelo de estação orbital de alta tecnologia com poderosos escudos giratórios, complemento de caça e poder de fogo moderado. Esta plataforma hospeda estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station2,SHIP,"Um grande modelo de estação de batalha de baixa tecnologia com armadura espessa e bastiões pesados adicionais e cidadelas de defesa pontual. Esta plataforma hospeda estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station2_midline,SHIP,"Uma grande estação de batalha modelo de linha média aumentada com módulos de suporte de mísseis, além de uma lateral pesada e rotação axial rápida. Esta plataforma hospeda estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station2_hightech,SHIP,"Um grande modelo de estação de batalha de alta tecnologia com escudos fortes, um complemento de caça, uma cidadela defensiva e grande poder de fogo. Esta plataforma hospeda estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station3,SHIP,"Uma enorme fortaleza estelar, o auge da construção contemporânea de gravidade zero no Setor Persean, construída de acordo com o modelo de baixa tecnologia com drones de defesa da classe Merlon e um extenso campo minado. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos que permitem a projeção do poder militar e industrial em todo o volume orbital local.",,"",,
station3_midline,SHIP,"Uma enorme fortaleza estelar, o auge da construção contemporânea de gravidade zero no Setor Persano, que pode abrigar estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos. Estas plataformas projetam poder militar e industrial em todo o seu volume orbital local.",,"",,
station3_hightech,SHIP,"Um enorme modelo de fortaleza estelar de alta tecnologia com escudos poderosos, blindagem aprimorada, drones de defesa da classe Gárgula e terríveis teletransportadores de minas de longo alcance. Esta plataforma pode hospedar estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo-lhe projetar poder militar e industrial em todo o volume orbital local.",,"",,
merlon,SHIP,"O Merlon é um drone de defesa de estação pesada repleto de uma impressionante variedade de armas de defesa pontual. Não exigindo tripulação, deslocamento ou comando independente de IA, o Merlon é equipado com mais blindagem do que um navio de tamanho comparável.",,"",,
gargoyle,SHIP,"O Gargoyle é um drone de defesa de estação de alta tecnologia com o avançado sistema Paladin PD e seu próprio gerador de escudo. Como não requer tripulação, deslocamento ou qualquer tipo de núcleo de comando independente, o Gargoyle opera de forma mais eficaz em combate do que um casco de vôo livre de tamanho semelhante.",,"",,
ravelin,SHIP,"Ravelin é um drone de defesa de estação pesada focado em apoio de fogo e defesa pontual. Como não requer tripulação, unidade de deslocamento ou qualquer tipo de núcleo de comando independente, o Ravelin pode atacar bem acima de sua classe de peso em combate.",,"",,
prometheus2,SHIP,"Os fanáticos Pathers descobriram um irônico senso de justiça ao converter o navio-tanque que transporta o que eles chamam de 'Infernium' - combustível AM - em um enorme instrumento de guerra santa. Tanques de retenção e portos de carregamento foram destruídos e convertidos em hangares ou suportes de armas, enquanto seções da plataforma de bombeamento foram arrancadas para serem substituídas por enormes placas de blindagem. A proa curva do tanque de combustível primário foi desmontada e reequipada para lançar barragens de mísseis contra aqueles que servem Moloch, para que talvez possam encontrar a absolvição no abençoado esquecimento.",,"",,
atlas2,SHIP,"Supercargueiro da classe Atlas é o principal alvo dos ataques piratas. Alguns são encontrados mais tarde no coração partido de uma forte pulverização de detritos de impacto em alguma órbita solitária. Outros recebem o segundo olhar de avaliação de um pirata e são transportados para estaleiros secretos. Os porões de carga são destruídos e substituídos por treliças para segurar suportes de armas e linhas de alimentação de munição aprimoradas.

Este Atlas, renascido no vácuo e no fogo, agora entrega uma carga mortal das mãos de um senhor da guerra pirata.",,"",,
generic_probe,CUSTOM,"Uma sonda automatizada de uso geral com capacidade rudimentar de hiperespaço. Mais frequentemente usado por megacorporações e instituições de pesquisa para realizar a coleta de dados em sistemas estelares remotos, perigosos ou extraordinariamente chatos. Este modelo foi construído para conter um pequeno pacote de instrumentos.",,"",,
ga_probe,CUSTOM,As leituras do sensor de longo alcance correspondem às especificações da classe comum de sonda usada pelos departamentos de pesquisa da Galatia Academy.,,"",,
ga_hyperprobe,CUSTOM,"As leituras do sensor de longo alcance correspondem às especificações da classe comum de sonda usada pelo Grupo de Física do Hiperespaço da Galatia Academy. Não há sinal de um transponder ativo, embora o vazamento EM sugira subsistemas em funcionamento.",,"",,
gaPZ_relay,CUSTOM,Leituras de varredura de longo alcance indicam que este objeto é provavelmente uma classe comum de plataforma de instrumento desenroscada. Sensores detectam vazamento de radiação indicativo de bateria nuclear danificada. Visuais EM ruidosos sugerem danos estruturais moderados a grandes.,,"",,
cargo_pod_special,CUSTOM,Uma cápsula de carga pintada em cores vivas equipada com um transponder de alta visibilidade.,,"",,
minipulser,WEAPON,"""A bancada de testes foi destruída, e daí. Contabilizamos as perdas de capital e de recursos humanos nas especificações. O que importa é que obtivemos os resultados e nenhum pesquisador sênior foi perdido. Vou te dizer uma coisa, supervisionarei pessoalmente a instalação de um novo equipamento de escudo classe cruzador quando eu estiver no local.""","- K. Astraia, recuperado do Arquivo Kallichore",,"",
shockrepeater,WEAPON,"""De alguma forma, ele passou pelo cordão e entrou na flotilha de apoio. Sensores fundidos, navegação e suporte de vida nos transportes da tripulação antes que os lobos o destruíssem. Agora temos um suprimento vitalício de lagosta Volturniana congelada, mas não sobressalente Cicladores de ar de 3ª geração. Essas são as prioridades executivas para você.","- Interceptação Tri-Tachyon Moral Assurance, anexada ao relatório de rescisão de funcionário",,"",
