RecordID,id,type,text1,text2,text3,text4,notes
477,station_tiataxet_spacedock,CUSTOM,esta doca espacial abandonada foi totalmente destruida por armas pesadas. a unica atividade detectavel aqui vem da decomposicao de cinzas de alta radiacao fundidas ao casco da estacao.,"","voce decide que e melhor nem tentar atracar, pois esta estacao se parece mais com um amontoado de detritos soltos do que com qualquer tipo de estrutura.","",
119,mercury,SHIP,"um dos menores navios do setor equipado com um atuador hiperpropulsor a bordo, esta classe e normalmente usada para transportar vips ou mensageiros com seguranca entre sistemas estelares. embora pequena, a classe shuttle esta equipada para o conforto e seguranca dos seus potenciais passageiros vip. e raro ver alguem em combate; se um capitao tiver o azar de estar em tal situacao, pode-se perceber rapidamente o porque: a maioria dos sistemas de energia a bordo sao reservados para uso pelos modulos de suporte de vida, conforto e entretenimento, instalados para garantir que os passageiros nao fiquem entediados por muito tempo. viagens.","","","",
366,planet_hanan_pacha,CUSTOM,"num mundo crematorio destruido por uma arma destruidora de planetas, as cinzas de milhoes de mortos ainda estao suspensas na atmosfera por tempestades que abrangem todo o planeta alimentadas pelo vulcanismo antropogenico.","","hanan pacha foi arrasado por uma arma destruidora de planetas durante a segunda guerra da ia (que, e claro, nao envolveu ia como a primeira guerra da ia, mas sim dizia respeito ao direito de realizar inspecoes no alegado desenvolvimento da ia). uma investigacao adequada sobre os detalhes da atrocidade foi abandonada devido a concessoes feitas durante o acordo de paz.","",
82,conquest,SHIP,"cruzador de batalha da classe conquest e a personificacao do poder de fogo concentrado. desenvolvida no periodo imediatamente anterior a popularizacao dos cacas, a classe enfatiza o poder de fogo e a velocidade em detrimento da protecao da armadura. os taticos da marinha espacial da epoca estavam confiantes de que os novos sistemas de armas sempre superariam as armaduras e os escudos e, portanto, eram a chave para vencer um combate. entao, por que nao construir uma nave com velocidade e potencia? de a ele a protecao blindada de um cruzador, mas arme-o com as melhores armas disponiveis para qualquer navio e faca com que ele permaneca mais rapido do que qualquer um daqueles gigantes pesados da linha. o conquest e um bom exemplo desses conceitos colocados em um casco. muitas outras tecnologias avancadas foram incorporadas ao projeto, incluindo suportes de armas projetados para combates circulares. esta manobra requer maior habilidade de navegacao, ao mesmo tempo que serve para fornecer mais opcoes taticas aos comandantes. a sorte favorece os ousados, diziam os antigos. esta classe de navios realmente favorece o capitao ousado, disposto a arriscar tudo pela emocao da vitoria.","","","",
135,talon,SHIP,"rapido e barato, o talon possui um poder de fogo surpreendente e e capaz de despachar cacas inimigos. tambem pode causar danos apreciaveis a navios maiores quando usado em massa, embora tal uso geralmente resulte em pesadas perdas de pilotos.","","","",
55,hurricane,WEAPON,"lanca um missil que se divide em multiplas ogivas ao se aproximar do alvo. especialmente devastador para os inimigos com os escudos abaixados. hurricane turrets sao uma arma da epoca de expansao tardia projetada para lancar um pod de projetor autopropelido com lancamento multiplo de misseis. um computador de destino programa o pod com uma solucao de sucesso a medida que e lancado. o enxame de pequenos misseis lancados e perigoso para todos os tipos de navios. os misseis apresentam uma ogiva de carga moldada, tornando-os mais eficazes contra a armadura inimiga. essas caracteristicas fazem do furacao uma arma letal, geralmente disparada apenas por oficiais de artilharia com ordens de destruir completamente seus alvos incapacitados.","","","",
388,station_telepylus,CUSTOM,"uma vasta estacao orbital construida em torno do nucleo de uma antiga sporeship da era da expansao, enterrada sob uma floresta de hangares modulares, capsulas industriais e aneis habitacionais. esta estacao ja foi a area de preparacao para propostas de asteroides e refinarias moveis que vasculhavam o sistema externo. agora esta completamente morto.","","os reatores primarios e todos os componentes industriais valiosos foram desmontados ? e as pressas, a julgar pelos extensos danos secundarios. os sistemas de backup passivos foram prejudicados pelo processo e a estacao estava muito longe do primario para receber energia suficiente para manter o suporte a vida. um pequeno aviso no seu computador de navegacao informa que a orbita da estacao esta decaindo e que ela queimara na atmosfera de telepylus dentro de quinhentos ciclos. nao e aconselhavel atracar na estacao.","",
71,heavyblaster,WEAPON,"dispara raios de energia contra alvos inimigos. com altos custos de dano e fluxo, o blaster pesado e uma das armas mais prejudiciais para seu tamanho. uma arma de energia confiavel, o heavy blaster usa municao aprimorada de gas de alta energia que, quando ativada por uma forte corrente eletrica, e convertida em plasma. um eletron guia e disparado antecipadamente ao longo do eixo de travessia, garantindo que o raio de plasma nao contido se desloque na direcao pretendida, gracas a fisica que nao e mais bem compreendida.","","","",
418,locust,WEAPON,"um grande sistema de misseis guiados de curto alcance projetado para lancar um grande numero de projeteis para subjugar e paralisar esquadroes de caca inimigos em uma unica salva. o locust pode ser usado contra alvos maiores, mas tera pouco efeito relativo, a menos que escudos e armaduras ja estejam violados. o locust lanca rajadas de vinte pequenos misseis por salva. sistemas de rastreamento individual robustos e de baixo consumo de energia sao coordenados por um sistema distribuido de inteligencia de enxame para permitir excelente rastreamento de alvos, enquanto micropropulsores quimicos fornecem manobrabilidade por um curto periodo de tempo. algoritmos de mira testados e comprovados, baseados nos antigos sistemas de misseis swarmer, permitem que os locusts erram apenas raramente. o locust conquistou, com razao, um lugar nos pesadelos dos pilotos de caca.","","","",
349,pirates,FACTION,"nao e tecnicamente uma faccao unificada, mas sim uma categoria solta de bandidos, bandidos, desertores, saqueadores, soldados da fortuna, mercenarios e capitaes livres que compartilham uma beligerancia comum com os poderes estabelecidos do setor. muitos piratas sao fugitivos da sociedade dominante do setor - geralmente oprimidos pelo status quo, clandestinos dos mundos centrais. a maioria dos capitaes piratas dificilmente se autodenominariam assim, vendo-se antes como desafiantes ao governo inepto da hegemonia ou da liga, procurando vinganca pelos erros causados por uma sociedade tao enganada e tomando o que podem atraves da sua inteligencia e audacia. esses capitaes podem ser caracterizados por sua sede insaciavel de liberdade e gloria. naturalmente, eles dao pouca atencao aqueles que carregam um farol de identificacao oficial, reservando sua magnanimidade para seus companheiros de viagem ? outros piratas.","","","",
163,station_mining_remnant,CUSTOM,"uma estacao de mineracao abandonada, que ja foi fonte de riqueza e industria para alimentar os mundos e as obras da humanidade. uma varredura superficial indica que ele esta frio e morto ha pelo menos dezenas de ciclos, possivelmente centenas. uma inspecao mais detalhada pode render salvamento.","","","",
357,hegemony,FACTION,"hegemonia e um estado marcial sucessor do dominio, formado por uma ?legiao perdida? presa em um sistema remanso pelo colapso da rede de portoes do dominio. construidos sobre uma interpretacao criativa de protocolos que estendem indefinidamente a lei marcial ao estilo do dominio, os fundadores da hegemonia acreditavam que a causa primordial da restauracao do dominio e, portanto, da estabilidade, da paz e da prosperidade para o setor e, na verdade, para toda a galaxia, deveria vir antes de certos sutilezas dos direitos humanos. a sobrevivencia da humanidade esta em jogo e e apenas a disciplina dos militares da hegemonia que protege os mundos onde alguma aparencia de normalidade da civilizacao humana pode ser nutrida. qualquer coisa que ameace a grande causa deve ser neutralizada; se alguns ativistas devem ser desencorajados por um bem maior, que assim seja. as hierarquias civis existem para governar os planetas e estacoes sob o dominio da hegemonia, mas estao inteiramente subordinadas aos militares. as especificidades da organizacao civil variam entre os mundos, assim como a politica do dominio. em caso de duvida, a hegemonia aplica uma carta colonial modificada da era do dominio para ditar a organizacao politica. esta hierarquia civil padrao e geralmente eleita, no entanto, de acordo com a lei marcial, os candidatos validos devem ser aprovados pela autoridade militar local. tempos excepcionais exigem medidas excepcionais, mas ainda assim a hegemonia promove a chama bruxuleante da democracia galactica sob os mesmos principios que fundaram o dominio.","","","",
98,shuttlepod,SHIP,"um pequeno e agil onibus de transferencia de pessoal, suficiente apenas para transportar os oficiais superiores da ponte de qualquer navio do setor.","","","",
121,hound,SHIP,"uma classe de casco antigo, mas duravel, que nao possui um gerador de escudo, esta fragata as vezes e usada para transportar carga em vez de para servico de combate. um oficial sortudo ou talentoso poderia fazer fortuna se tivesse a chance de comandar um.","","","",
386,planet_ithaca,CUSTOM,"mesmo sendo um mundo antigo e seco, com pouco campo magnetico digno de mencao, ithaca foi considerada uma boa candidata pela eridani-utopia terraforming corporation. silenciosa durante milhares de milhoes de anos, a estrela de penelope tornou-se num centro de actividade para alimentar a transformacao de itaca e do seu mundo irmao, ogigia, apenas para ser lancada no caos completo pelo colapso.","","uma varredura da superficie revela um punhado de locais temporarios, presumivelmente laboratorios de planetologia, locais de pesquisa geologica e algumas minas a ceu aberto. pequenas estacoes meteorologicas roboticas ocasionalmente emitem um sinal de radio fraco e inutil; os instrumentos foram degradados ate a inutilidade por tempestades de poeira.","",
236,star_orange,PLANET,"um pouco mais fria e menor que o sol da velha terra, esta estrela de classe k se assemelha mais a alpha centauri b. e particularmente estavel, queimando na extremidade inferior da sequencia principal por dezenas de bilhoes de anos e, portanto, considerada um provavel hospedeiro de vida e planetas terraformaveis.","","","",
451,planet_salamanca,CUSTOM,"uma espessa nevoa de nitrogenio faz chover hidrocarbonetos nas montanhas murchas de agua gelada que circundam salamanca. a seus pes, as cupulas manchadas dispersam trabalhadores blindados que conduzem drones-robos que fazem a manutencao dos extratores de organicos e das refinarias. toda a industria aqui e governada - por tras de frentes apropriadas - por um regime/cartel criminoso deposto de mazalot.","","o que comecou como um acordo de extraccao de recursos apoiado por megacorporacoes foi derrubado a forca por uma pequena frota leal a um regime autoritario expulso de mazalot. eles procuraram recuperar a legitimidade atraves da reentrada na liga persa, mas estao profundamente ligados a redes criminosas e sao desconfiados mesmo - especialmente - entre os seus aliados da liga.","",
512,cobra,SHIP,"projeto do cobra foi iniciado nao muito antes do collapse, nascido de um projeto especulativo para montar um lancador de torpedos reaper em um chassi de caca. os requisitos de design fugiram do controle quase imediatamente, e os atrasos no cronograma deveriam ter feito com que o projeto cobra fosse eliminado em seu primeiro ciclo. mas o excentrico proprietario - que fez fortuna na prospeccao e salvamento de fronteiras - despejou sua fortuna no projeto e supostamente garantiu emprestimos de curto prazo de certos elementos criminosos para acompanhar o desenvolvimento do prototipo. o conselho de aquisicoes navais do dominio rejeitou a proposta liminarmente e foi sugerido que isto se devia a uma politica nao declarada de ?desencorajar? torpedeiros anti-capital. o lider do desenvolvimento foi encontrado morto em circunstancias extremamente desagradaveis; os investigadores consideraram suicidio. enquanto isso, para grande desgosto dos credores legitimos, os esquemas e prototipos de lpcs do cobra aparentemente desapareceram no ar.","","","",
171,mission_location,CUSTOM,um local nas coordenadas especificadas no seu registro de missao.,"","","",
141,shade,SHIP,"menor navio de fase operado no setor, a classe shade e frequentemente usado como batedor para frotas maiores. em batalha, e valorizado pelos almirantes da frota pela sua capacidade de desativar navios inimigos com o seu emissor emp.","","","",
281,drone_sensor,SHIP_SYSTEM,implanta um par de drones cujos sensores a bordo melhoram o alcance das armas e dos sensores da nave. cada drone tambem esta armado com um canhao de ions.,drones (alta tecnologia),implanta um par de drones que melhoram o alcance das armas e dos sensores da nave. cada drone tambem esta armado com um canhao de ions.,"",
304,planet_syrinx,CUSTOM,um planeta gigante composto por uma grande proporcao de volateis mais pesados do que os gigantes gasosos classicos mais massivos dominados pelo hidrogenio. os ventos fortes varrem nuvens de amonia sobre grandes tempestades e ressurgencias de hidrocarbonetos a partir da transicao gradual para mares de agua com amonia que ficam sobre gelos exoticos formados pela extrema pressao e alta gravidade.,"","","",
200,target,ACTION_TOOLTIP,mire no navio inimigo selecionado ou no lider da ala de caca.,definir como alvo,"","",
511,station_galatia_academy,CUSTOM,"instituicao universitaria independente mais antiga e prestigiada do setor persano. a galatia academy e a principal escolha entre as universidades restantes dos mundos centrais. o cargo de reitor e uma posicao especialmente poderosa, capaz de aproveitar conexoes com ex-alunos, influenciar novas geracoes dos estudantes mais brilhantes - ou mais ricos - e direcionar pesquisas de ponta.","","","",
334,hot_gas_giant,CUSTOM,"anormalmente proximo da sua estrela-mae, este gigante gasoso provavelmente formou-se no sistema exterior e mais tarde migrou para dentro devido a um encontro casual com alguma massa cosmica rebelde. composto principalmente por gases hidrogenio e helio, a temperatura e a pressao no nucleo sao extremas.","","","",
293,sensor_array_makeshift,CUSTOM,"construido usando a melhor tecnologia disponivel no setor, um conjunto de sensores improvisado e, no entanto, capaz de monitorar passivamente todo o sistema estelar e possui um transmissor capaz de transmitir dados em tempo real, mais rapido que a luz, para frotas amigas. os dados sao uteis para complementar as leituras regulares dos sensores feitas pelas frotas.","","","",
503,survey_data_1,RESOURCE,"este tripad contem um banco de dados de pesquisa recente que contem informacoes sobre as qualidades economicas, industriais e estrategicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do ministerio colonial do dominio. pesquisas como esta sao um elemento essencial para o sucesso de operacoes militares, esforcos de colonizacao e empreendimentos corporativos. os dados aqui contidos sao totalmente normais. 'so mais uma pedra', como dizem.","","","",
116,tempest,SHIP,"com um design assimetrico e avancado do final da epoca de expansao, a classe tempest e a fragata de ataque por excelencia ? rapida, mortal e dificil de destruir.","","","",
486,scintilla,SHIP,"um remanescente das frotas autonomas de ia desenvolvidas pela tri-tachyon corporation. ilegal sob a lei de dominio (e hegemonia), e uma abominacao para a igreja da redencao galactica, a primeira guerra da ia viu essas criacoes serem expurgadas do setor. pelo menos e assim que as historias oficiais contam. o porta-avioes leve scintilla e capaz de implantar duas alas de cacas drones em combate. embora so seja capaz de montar armas de feixe de luz, o scintilla pode suportar uma formidavel carga de misseis.","","","",
234,planet_umbra,CUSTOM,"sede do conselho revolucionario askoniano, uma faccao local dos antis. as condicoes sao implacaveis sob severas regulamentacoes de emergencia. a actividade economica exteriormente consiste na mineracao de volateis e no reprocessamento de rejeitos do projecto abandonado de perfuracao do nucleo, mas a arc tambem permitiu que o que poderia ser chamado de ""piratas"" operasse a partir da umbra devido aos comerciantes independentes serem assustados por ""expropriacoes de emergencia"". um pequeno numero de refugiados veio para umbra, sobrecarregando a infraestrutura local, para se juntar a revolucao ou na esperanca de encontrar o seu caminho noutro local.","","longe da regiao primaria de askonia, umbra e um mundo congelado de metano e amonia onde a agua gelada e como rocha e pode ser encontrada em afloramentos montanhosos e pedregulhos. uma fina atmosfera de volateis e formada no lado estelar do planeta apenas para congelar novamente no lado escuro. a maioria das crateras e preenchida com o tempo, a medida que essa ?neve? e depositada. ha alguma mineracao de materiais mais pesados do pobre manto rochoso enterrado muitos quilometros abaixo da crosta glacial. os habitats estao profundamente enterrados; a vida na umbra e dura e poucos escolheriam voluntariamente viver aqui permanentemente. um grupo de voluntarios idealistas fora do sistema traz a tao necessaria esperanca ? e suprimentos essenciais.","",
180,rally_task_force,ACTION_TOOLTIP,encomende um grupo personalizado de navios para se reunir neste local. nenhum navio sera atribuido automaticamente; somente os navios que receberem ordens diretas para cumprir esta missao o farao.,forca-tarefa de reuniao,"","",
485,fulgent,SHIP,"um remanescente das frotas autonomas de ia desenvolvidas pela tri-tachyon corporation. ilegal sob a lei de dominio (e hegemonia), e uma abominacao para a igreja da redencao galactica, a primeira guerra da ia viu essas criacoes serem expurgadas do setor. pelo menos e assim que as historias oficiais contam. o fulgent e um contratorpedeiro fortemente armado que ganha o seu lugar na linha de batalha, pois quando a ia fulgent identifica uma fraqueza, utiliza uma manobrabilidade excepcional para atacar com uma crueldade desumana.","","","",
213,frozen,PLANET,"agua ou gelo de amonia e a principal caracteristica da superficie deste mundo. abaixo da superficie, pode haver um oceano liquido ou uma crosta rochosa.","","","",
461,planet_satanazes,CUSTOM,"um gigante gasoso quente composto principalmente de gases hidrogenio e helio, embora devido a proximidade de sua estrela primaria as camadas superiores de nuvens de satanazes sejam formadas por monoxido de carbono e metais alcalinos, resultando em uma aparencia escura e brilhante.","","","",
559,manticore,SHIP,"o manticore e amado pelos oficiais de fronteira por sua capacidade de usar rapidamente o poder de fogo em pequenos combates e odiado pelos planejadores estrategicos do dominio por interferir no esquema ordenado da doutrina oficial da frota. o enorme suporte de arma primaria e o telemetro integrado do manticore sao o sonho de qualquer artilheiro, mas permitem que este destruidor se estenda facilmente em batalha. para isso, argumentam os operadores, e para isso que serve o sistema antiaereo de canister - e para remover a tinta de seus navios aliados, como diz a velha piada. um respeito saudavel pelo poder de fogo intimidante em um pacote pequeno faz com que este projeto continue a servico das frotas do setor persano. quando a oportunidade se apresenta, os piratas estao particularmente interessados em recuperar um casco manticore e aplicar uma pintura vermelho-sangue ao seu premio com excesso de armas.","","","",
3,lightmortar,WEAPON,"uma arma antiquada que dispara projeteis anti-blindagem com baixa cadencia de tiro, velocidade de cano e alcance. seu acumulo de baixo fluxo e uma unica graca salvadora. os projetos de armas para morteiros leves nao foram planejados para naves espaciais, mas uma modificacao engenhosa no mecanismo de carregamento da culatra permite a instalacao e uso fora de um ambiente atmosferico. em combate, ha pouco que o morteiro leve possa fazer contra alvos moveis ou protegidos devido a sua terrivel rotacao de montaria e cadencia de tiro. no entanto, e frequentemente usado para treinar oficiais de artilharia novatos nos detalhes de taticas e nomenclatura balistica espacial. geralmente instalado em iates particulares e veiculos interplanetarios individuais devido a baixa massa e custo.","","","",
153,ziggurat,SHIP,"uma placa na ponte declara que esta classe de navio e o resultado do ""projeto zigurate"". parece ser construido com base em tecnologia criada em um laboratorio de prototipos tri-tachyon desconhecido do setor persano em geral. alem do carregamento convencional avancado, existem certos componentes unicos de fabricacao exotica - e possivel fazer engenharia reversa de exemplares nao danificados e produzir substitutos, mas os principios operacionais subjacentes nao se assemelham a nenhuma tecnologia de dominio conhecida e, portanto, permanecem um misterio. a nave da classe zigurate ja teve uma tripulacao humana; ou, pelo menos, foi planejado para ser tripulado por humanos. nenhum sinal deles permanece como evidencia fisica ou em bancos de dados. mesmo o navio de guerra mais limpo da hegemonia tera algumas iniciais e uma ou duas palavras rudes sobre o co riscadas atras de uma escotilha de manutencao. aqui, nada.",embarcacao nao identificada,"perfil do alvo se assemelha a um casco habilitado para fase em uma escala teoricamente impossivel; provavelmente altamente instavel. sensores indicam carregamento de armas equivalente a capital, alem de leituras anomalas que sugerem um ou mais sistemas tecnologicos desconhecidos. o adjunto da analise tatica nao pode determinar o papel da tecnologia desconhecida. extrema cautela aconselhada.","",
108,cerberus,SHIP,"o cerberus e valorizado por fornecer um equilibrio economico entre capacidade de carga e poder de combate suficiente para seu tamanho, a fim de desencorajar a pirataria casual, com o feliz resultado de taxas de seguro mais baixas em comparacao com os cargueiros civis padrao da era do dominio. o cerberus e agora amplamente considerado uma escolha sabia para os comerciantes independentes do setor. em tempos passados, antes da queda do sistema de portoes, quando a autoridade do dominio reinava, cargueiros habilitados para combate, como o cerberus, encontravam apenas nichos de uso nas bordas da rara zona de guerra ou em interiores especialmente incivilizados da galaxia, onde as patrulhas da armada do dominio eram escassas. o treinamento de combate da tripulacao, a manutencao das armas e a perda da relacao massa/impulso causada por armaduras mais pesadas foram vistos como causadores de custos desnecessarios. mas esta e uma nova era repleta de perigos e oportunidades lucrativas; as habilidades do cerberus deram ao casco uma nova vida nas rotas comerciais.","","","",
197,strike,ACTION_TOOLTIP,"ordene aos cacas que ataquem esta nave. os porta-avioes designados para esta tarefa enviarao seus cacas para ataca-los e tentarao permanecer dentro do alcance dos cacas, mas caso contrario, manobrarao e escolherao seus proprios alvos que nao sejam cacas de forma independente. outros tipos de navios com esta atribuicao tentarao atacar o navio alvo independentemente da situacao tatica, expondo-se a maiores riscos, como se recebessem o comando ?eliminar?.",ataque de lutador,"","",
514,station1,SHIP,"um modelo de estacao orbital de baixa tecnologia com blindagem pesada e poder de fogo moderado. esta plataforma abriga estaleiros, habitats, fabricas e grandes estoques de armas e suprimentos, permitindo a projecao do poder militar e industrial em todo o volume orbital local.","","","",
565,shrine_hesperus,CUSTOM,os cavaleiros de ludd reivindicam o santuario de hesperus como seu; e dedicado a luta e a morte dos muitos martires que seguiram o caminho de ludd.,"","","",
364,station_coatl,CUSTOM,"construido em torno do nucleo de uma nave-semente desde a primeira grande onda de migracao para o setor, coatl bastion mudou de funcoes e nomes mais vezes do que qualquer pessoa de fora gostaria de analisar. atualmente abriga o centro militar c3 da hegemonia e instalacoes de treinamento para o sistema aztlan.","","cadetes jovens de todo o setor persano enchem os corredores da estacao de coatl, correndo entre as atribuicoes ou parecendo rigidamente ansiosos mesmo quando relaxam por medo da advertencia de um oficial superior - que, neste estagio, poderia ser qualquer oficial.","",
300,station_jangala,CUSTOM,"megacidade em orbita, estaleiro naval e porto; o inquestionavel centro cosmopolita de civilizacao e cultura no sistema corvus, bem como a sede do distrito militar da hegemonia que abrange os sistemas locais. o intenso trafego comercial e naval invade a estacao o tempo todo.","","formados por uma vasta estrutura em camadas, os primeiros porticos antigos de abastecimento e reparo estao escondidos entre hangares industriais corroidos que ficam a sombra de um enorme anel de laboratorios e sistemas de suporte associados. mais acima ainda, saguoes comerciais, distritos metropolitanos e estaleiros multi-alados sao todos vigiados por uma torre de comando e controle repleta de sistemas de comunicacao e capsulas de armas.","",
315,heavy_machinery,RESOURCE,"varios modulos padronizados para manipulacao de materia em escala industrial. eles aceitam entrada manual, formatos de modelo de design mais comuns ou podem ser escravos do controle da rede.","","","",
94,buffalo2,SHIP,"uma classe derivada, baseada no cargueiro buffalo. as modificacoes incluem a adicao de geradores de energia de nivel militar, blindagem mais pesada e propulsores de manobra, bem como a remocao do mk. eu escudo o emissor e a maior parte da carga comporta. o setor e violento e imprevisivel, e os conflitos muitas vezes surgem por causa do menor recurso ou da negligencia percebida. em tais situacoes, os navios de nivel militar as vezes nao estao disponiveis com rapidez suficiente. assim, engenheiros engenhosos recorrem a modificacoes no casco para poder atender a demanda por material de guerra. o casco base deste contratorpedeiro e um cargueiro padrao da classe buffalo, porem devido ao escopo da conversao do casco, o buffalo mk. ii e considerada uma classe separada. o resultado e um navio de combate que pode se defender e revidar com forca, especialmente se estiver devidamente protegido contra ataques e cascos mais pesados. a configuracao pouco ortodoxa das armas muitas vezes leva a formacoes de frota unicas, e as modificacoes no casco muitas vezes significam que nao ha dois buffalo mk. iis sao exatamente iguais. as taticas empregadas por um buffalo mk. o capitao ii ira variar tanto quanto a configuracao de seu casco, mas raramente envolve ficar frente a frente com algo mais pesado do que uma fragata devido a falta de um gerador de escudo e posicoes de armas de energia. os planos de combate geralmente envolvem um estratagema maravilhoso de um golpe que nunca funciona duas vezes no mesmo inimigo, o que e perfeitamente aceitavel para a tripulacao do buffalo mk. ii.","","","",
321,lobster,RESOURCE,uma mistura de varias especies da velha terra e um pouco de imaginacao produziram esta criatura que cresce selvagem nas profundezas esmagadoras do fundo do mar de volturn. o sabor e considerado excepcional.,"","","",
409,stellar_mirror,CUSTOM,um conjunto de espelhos orbitais ultraleves usado para refletir e concentrar a energia solar. os espelhos estelares sao uma ferramenta comum de terraformacao e a arte de seu uso foi levada ao apogeu pela corporacao de terraformacao eridani-utopia durante a era de ouro da fase de expansao do dominio.,"","","",
546,gigacannon,WEAPON,"""oficiais navais de alto escalao do conselho de administracao da ultradyne askonia combine avancaram no desenvolvimento de armas de projetores am em grande escala, apesar da objecao do lider de engenharia. projeto supostamente iniciado a pedido pessoal do chamado executor [traidor andrada]. ativos hegint relatam exibicoes de disparo de teste producao de energia dramatica, mas integracao do sistema de armas projetada para reduzir a capacidade de combate do inimigo em acoes da frota devido a ineficacia doutrinaria. nao recomendo nenhuma operacao de sabotagem.",- relatorio confidencial para o alto hegemon,"","",
371,planet_balar,CUSTOM,"balar e um gigante gelado composto principalmente de agua, amonia e metano. a cobertura de nuvens geladas gira quase placidamente, exceto por uma unica grande tempestade escura sobre o polo sul. pouco esforco foi feito para investigar esta anomalia.","","","",
11,bomb,WEAPON,"um sistema de armas testado e comprovado, o compartimento de bombas contem multiplas ogivas que dependem da velocidade da nave de lancamento para atingir seu alvo. cada compartimento de bombas esta equipado com varias bombas comp-x nao guiadas de alto explosivo que podem ser lancadas uma de cada vez. as bombas nao tem sistema de propulsao e dependem da velocidade da nave lancadora para carrega-las ate o alvo (ou seja, bombardeio de mergulho). a blindagem atmosferica intrinseca ao design tambem da as bombas um alto tempo de vida em um ambiente hostil de defesa de ponto.","","","",
259,flarelauncher_active,SHIP_SYSTEM,lanca sinalizadores que distraem os sistemas de orientacao de misseis e armas pd. os sinalizadores tambem rastreiam misseis e qualquer missil que atinja um sinalizador sera destruido.,defensiva,lanca sinalizadores para confundir os sistemas de orientacao dos misseis inimigos proximos. os sinalizadores sao rapidos e rastreiam ativamente os misseis.,"",
561,shrine_gilead,CUSTOM,"o maior e mais proeminente santuario da fe ludica, o santuario de gileade esta mais intimamente associado a presenca fisica e influencia do profeta ludd no setor persa. os peregrinos caminham por onde ludd caminhou, embora o mundo tenha mudado muito desde a epoca de ludd. uma floresta densa, cuidadosamente cultivada ao longo de mais de cem ciclos, substituiu as imponentes maquinas industriais de terraformacao que antes cercavam o complexo do santuario. protegido pelos cavaleiros e pastoreado pela igreja, o santuario pretende ser uma representacao fisica da visao de ludd.","","","",
467,planet_yama,CUSTOM,"yama obteve apenas viabilidade marginal nos graficos de pesquisa da eridani-utopia corporation, mas a instalacao de combustivel proxima em nachiketa levou a terraformacao e a colonizacao. continua a ser um mundo abaixo da media, em declinio persistente apos a devastacao da primeira guerra da ia.","","yama encontrou-se relativamente intocado pelo colapso - mas, na mesma medida, relativamente intocado pelo investimento de capital antes do colapso. anos de estabilidade sob a hegemonia, salvo os bombardeamentos sofridos durante a primeira guerra da ia, foram gentis para a pequena sociedade conservadora. e um otimo lugar para quem tem ambicao modesta e gosto austero.","",
292,sensor_array,CUSTOM,"uma tecnologia da era do dominio, este e um conjunto de monitoramento passivo de altissima resolucao com um transmissor capaz de transmissao de dados em tempo real mais rapido que a luz dentro do sistema estelar. os dados sao uteis para complementar as leituras regulares dos sensores feitas pelas frotas.","","","",
177,engage,ACTION_TOOLTIP,"ordene que sua frota ataque o alvo e quaisquer navios inimigos proximos, sem se expor a perigos indevidos.",envolver,"","",
123,thunder,SHIP,"extremamente rapido, bem armado e com um longo alcance de combate, o ponto forte do thunder reside em permitir que um porta-avioes projete rapidamente forca no local desejado. nao sendo tao prejudicial como um bombardeiro ou tao resistente como um caca pesado, ele ira falhar se for forcado a um combate prolongado.","","","",
463,planet_cibola,CUSTOM,um mundo antigo manchado com tocos de vulcoes antigos desgastados por ventos quentes e secos em um oceano mundial de areia. restam alguns aquiferos subterraneos para alimentar pelo menos um mar pequeno e salgado e o raro abismo que abriga tufos de vegetacao.,"","muitos ciclos atras, uma antiga nave de esporos dos primeiros dias da colonizacao humana encontrou cibola. uma serie anomala de corpos gelados impactou o mundo, deixando-o mais frio e umido do que seu estado de equilibrio e, portanto, dentro dos parametros de colonizacao da nave de esporos. nenhuma historia dos ciclos subsequentes sobreviveu, mas os ultimos colonizadores do dominio que chegaram ao setor persano encontraram um mundo moribundo povoado por uma civilizacao humana pequena, atrasada e desesperada, agarrada a sobrevivencia. a situacao melhorou pouco desde o novo contato, e a maioria dos cibolanos deixaram seu mundo natal - ou gostariam de poder faze-lo.","",
23,heavyneedler,WEAPON,"uma montagem dupla do light needler com uma base mais pesada, este sistema de armas avancado e capaz de sobrecarregar rapidamente os projetores de escudo. o heavy needler e uma arma avancada que dispara pequenos tiros de flecha. uma melhoria em relacao ao light needler, possui melhores sistemas de alimentacao e resfriamento, que permitem uma cadencia de tiro ainda maior. os projeteis sao identicos a versao light: flechas revestidas de tungstenio com municao sem caixa.","","","",
267,fastmissileracks,SHIP_SYSTEM,servos adicionais e transportadores de municoes permitem que o navio recarregue rapidamente armas de misseis. a ativacao do sistema gera um fluxo significativo.,ofensiva,recarrega todas as armas de misseis rapidamente. gera fluxo quando usado.,"",
436,derelict_gatehauler,CUSTOM,"uma enorme nave automatizada encarregada de transportar os portoes usados para estabelecer conexoes quase instantaneas entre sistemas estelares. depois de percorrer incontaveis ciclos solitarios, o portal seria colocado em um novo sistema e ativado para lancar uma explosao de recem-chegados em busca de recursos, dados e experiencias para alimentar a grande cultura e economia do dominio.","","","",
